id,ogrn
435c9709f390632de5a2193013b151cb,1027804895128
44c25015b881c72e834e1f3bdf34da0d,1037821020159
01e940c29f24c1aea40b7b4f176cd103,1027804602132
f1d6c1781b0c002efa13aead58fb589b,1027812404553
7e4a6d0a751341ed5a1239d77304d85b,1027804603562
87c2ab34a750d086d0bf0fefaa69bd52,1037800013789
d1f77a3edf1436e1f24a6f546c3cabe5,1037828000980
cbe930e1dd3e10818f41d121d3fd65cb,1027807580426
83598ea4492a08eb5f35d2f2e2d024e1,1027809230360
cf8447abcc7d4dd2bb09c1c7d2fadbf1,1027804899253
e5ec03c945e69080517faed2560aea3c,1027809255077
c778628b23e830329af281fb275cc9be,1027804194109
257932ff2b358fe9f8b702bd054cedfe,1037851004091
3bbf79dc7d77227fbdb20edf1bb113b2,1117847398338
a4cb52f7764f00bd8cd4a9385c041c28,1047836034850
76282c3b34f049a0f80d73432502723e,1027809009997
b66e83f20956d549bbeb3df2a7b3159c,1027804892500
ade77269bb0453fb1ccc73bb8ab5d00c,1027801582236
26f00c22a1c4c699c1c62c175c2ac735,1027809009161
a1101ea79f650f592a99786098bb9fb9,1027809248807
c3176b7fff707d9316ddbe6be62a13d2,1027804895051
3dfd8672a81f8c0536a6955ba366e5ac,1027808866580
6869173e788f179af24085c481cadb50,1037825012202
2686e87eab90d24c958e91ed201e99ab,1027808757393
f5a9adf8a34ad4bd92382c253f6bd018,1037800008784
97598e50b7b0ac73466a718906a85aaf,1037825006075
df06c7f8b731640416ff95d1530cc388,1037800050276
367dc873fa0bd59d04bab62502d01401,1027804197398
bc0d2d92790dfba0afb3f9af0ba62e3d,1027801583908
c612b2cd6011f1123114ceb94665b7b6,1037816031032
b0d70c27a4fbbe77d2d5ac3552d1c505,1027802739997
eda2ea04735812ee9a00322d8cc4831c,1037835054575
adf08697f8717f42b154221b5b9f8645,1027804600526
259a8596e8cdb878c733988d3b110ffd,1027808913043
d5190925453cc10a25d955673648c619,1027808914704
57d75b6a14ef36d5b1178441a9180df9,1037816030890
f16889ea8f2e26eab6471412a5cf704c,1027806887371
5b56dedd202a2669cce686543d2bee74,1037821003956
caaea64d738477fa284e72cc789a8ecd,1027807587389
dcfd321037816e893867c8b7ffa980b3,1027806066056
c8ddaa79e87d5a275162a1e6c63c7d26,1037800060770
eed6ce694e29bbde4106e1a77f298af5,1027804182581
46fd83c8ddca846c6ea2b2ece747d87c,1027810345310
8ff0f4aff4f166d6dd05806dae5dcf0d,1027802497546
8d523d0c431d85313425e83cdbb26ea6,1027809003507
46b066411fe84cc4a6151f8a753b54c7,1027807578765
e5ad5b434041675ac97f6104eb304318,1027802749490
4c6a538a79fb1a379bce1ffafc1c415d,1037804019340
ec66811e7a0d7f9f50c901a8b343774f,1027809254593
fcbceca18814368d4b14c4aae04647ef,1027802496512
c6d8a9bc892a9901a13e13843f5f6916,1027808913109
dbab045b9f31f6fec3ac89bdd6913290,1027808761804
dd9cf39c6f961b9f83eddf3b0779a398,1167847218098
025e3203d8b090496cff77e63d4c4055,1027801582962
b52b4d40596e504e975770fe3561b292,1027808913120
ae99284767c0baa39ba695e7361d3c82,1027809223518
d31ac34225494052c1ddf5ce188a2877,1027809226312
3de0ce89ab903c6c7dea4aa8ac7719aa,1037835020156
40612edfb9c69f654d071eb5bd8bae5b,1027802499185
2cfd6383ef43d5e3488e58bcda6de2d6,1027802499152
70f204a1cf2004110d6864e06c134d64,1027807571967
533cdd26ff6421a4ff732a2daecfec15,1027806860674
ea01c11ebf428de3048c1dbfd7db4276,1027808758262
1881f96f27817f30890300bde5b899de,1027807587983
17a2bf8ea57f104493fee1dd53a473cf,1027806079201
499cdbcae91ee222d45d9f6e4af512b2,1037843076006
2d74aa1c2d588e887c65a68e58328fa7,1027807991573
86834f9678ba8ec2a99c43e2d7c7787b,1027810340447
1a3c029c58c82e44dc7c31ec79c5978e,1197847080562
e130e01d6833d0ac57dd763a64692859,1097847278649
ca92a13eff2d7c0a3f6851d2c230b703,1027802499350
30a301fe5c925d30e7e06ff55481a0d4,1027802496842
1a9f05f13409016d87537f8f08a23429,1099847000527
d96ae4ddfaacded2859df13ca3e53d0d,1027801583710
bd9e7ee01654694ead4e92a50219fde4,1027802499218
5a7bbebd1b1040d6ea1266ada2464d4d,1027802741185
26d5f337d7461a97f7ad2cb43f0af40f,1037828004500
bfb420aabb8ae176c0484a01aab71273,1027804853955
831c8303f1ca72ff187985a92607f57e,1027801582181
29b6d91dd7015d8adfecc1249266493f,1027801583512
da74438ea2acde8e630c8dd8396f2931,1027806084987
f6fd97b2ef8909982436ca17125b7480,1027804604541
a226c0e86daece4bb567cf82b2a8ac58,1027810305533
6a2957b5483562cf6caa0c3d1e7274b5,1027802497557
152af9e65da85552c5491eaf5fce9239,1027801583700
9a202ba5025e2567ffd5d374ce8c2f97,1037825004711
068d5e67da10fc90e4c5fc016673161a,1027809252130
4b2878e079afe2ec96355c887cb3fa10,1027810356221
5132be32e8679a55af50afc6ec8b6e2c,1027802499340
032f6892d0aafea883d1a25c5b0e5911,1027802741988
adb6d7ff5b6fba7afee78ad83decf655,1027802499383
bfb0b1c499b9440fca6bb88af682c700,1027807574827
276e6e57a8fd9ad757af85bfe6fd693e,1027802726522
4a7157a862719993a63b89195cef6187,1027809243571
9102db69fb4a0d4eb3ea3ffdc29bb028,1027807591459
107d39cea5587ebc4b1276e20b66e6fe,1027801582973
14cfc091a0451c0ca1844c50031f2da7,5067847266328
b916eaa2b3010e286a389d55daeb6ebe,1027808912560
4b857c6e38d3a429c3f0aadf947b7750,1027810291541
3c0b5495d31e525efbcd9d2922cd1bfb,1037816002950
6ed20adaa81139bb6f80c46c7155561d,1027807585607
66a335039a74a8fc0e988004c80be9c1,1027807991589
b27cd069b84ddee764cc2bf2b5a64bd7,1027807593703
ba93cd0a0b3ef1ca8c9129e3cfce3cca,1117847071451
e81dbc45e6e9dafc25b15f7a863b36af,1027809242493
18a5684d1e7d744cb6716fee58d96691,1027804599965
b394db457212b68e96e70a347a94fd79,1027801582225
0f8f7b0a82453cce0923d5565c1b31cb,1117847290824
4ecbc0131bad6b6a9aa1cd1d2d309412,1027807991562
3c4b57f6570eed71eb2c9dde9620692d,1027812404971
bb56968da3e41b2161e36bcafca60758,1037816029492
61804215e8143d1ed46e6786a4a73cdb,1027802737599
258fd423c8fbbace1d70eb86dfe9e12f,1027802725610
3ace8438171e0ff01c7c3890f216831f,1027807992453
8fef87c5dd5d5e160ea3d55c6cd06649,1027807588082
710381f108dc6b73c5de81083ccd6cfa,1027802506071
57f876094d9e1501cde6ff2e6276f7da,1027801583501
e266d782b3bb49a28be52ba1280aa92f,1027807586091
a4b12802785384af2500b62aa7b657f0,1027806066078
1e909c0f9272d3dc6f25293884e328b5,1027802730592
ccda372e4d488b15259b65f78b8998a2,1037825016316
056c23764c752e3a3b19f95ea009708a,1037851010977
4d8ef8015f9901c7cf095f9593a253da,1027809003529
1f1577a1145b79084796a8cd4f350a54,1027801583930
37761f90675f87d679f342418ac87367,1027808757778
911844c4cf1698ddb6dcc94f61472aa6,1027802735993
74b37428e99dd38b51e7730f8875899b,1027801583677
c8474870c02b2bf8d2ad3d24c53e52ff,1027804604156
f0e06a517d6ccb36df5c346ca6b9881e,1027804601990
ee98b0f7abcb87e1e9a0f164db993224,1027809238467
6714e93fe45aa2d652dd540f20094844,1027802740459
66befe48a8e979892560a327e532b871,1027802496919
ac6b7e39004cc2289179aebddb40424d,1027801583688
9e7014bc3335a270a9bdb62208de18c9,1037832051069
bd6034f7772d8234d20f63234a1e7887,1027810349841
c009f830a9cdac546fa5af335a4276fe,1027802499196
49e82c1858321657ca6748dd478fa0a3,1037816030922
7d67d3f3315cf129be44500635e809e1,1027802496501
e9f88c09e30ad5b268402c82f6431256,1037843012790
b4e8a5c6ab045a9eac137d24f88d5059,1027808913318
c63f5132d2f949993d298480f77df8de,1027808913330
798bc9839894ef1ae069d926cb040e96,1027802496930
d0d977c98101d3a34200b71ea55f1786,1027804187950
cf22e767b2f4c06d9c3c80fdaf798c5a,1027809255891
8c401f74a6b13aa9563898b7d39b81ea,1027802726050
8270cf86d9299738d663e2ca26c05d0b,1027801579651
e9de215229011bf5a296d59c3a8d2b3b,1027804606191
35829cf281ca95697e2e51a5041f5efb,1027804599184
4c46979774a14f2940c6956b9f487c50,1037828001683
ca1aaf4213d44eb2d8634c45e97b2a50,1037800024690
0d882f492d087f028dcb5066575e45ab,1027802499020
fbc3a732a2e2fd7cb629830354de1f01,1027804894270
ac49097d4d93110cdd6ac783964074ee,1037825012499
145915878b37daef772f5a529a6a015e,1027809215829
3356c219310593c7975b056a080134d7,1027801583017
116fd5e855360f38f4e1518e7a81d51b,1027804187894
e27efd2feda8994ef9c7441d45472062,1027801583765
d4fa36a51bf24f05f4b4689ce4c103d8,1027802748665
f5d9a3381e79913d861bad49ad8d6e51,1027807992190
7d64b5d839af8122eabe22eab47d1664,1037835013853
7803e99407952c633506a2339223e12c,1027806076033
cc64bb5dcb8689e180d1321442f3c9f8,1027809003573
8a27bc07b0815f171af20e9f9baf35ea,1027802769708
7b50ad310a05a51b3bf6488f7adfc1b3,1027801583611
1b8bdee9f9755f2a1c91e488f2cacaf5,1107847247694
11c501457810dad91e020f138ec9ebdb,1037843000898
52a965101475c0032d261247ce31cab3,1157847088640
887de4d396e5452b2ab8f33e2b094d68,1027804601538
aea7d7280f17d71686a816f3b51cb1be,1027801583413
ee76a6cc7ad9ec811e8d730e847b53ec,1037843047912
f15665f6ea12b9c7848db6db89c2388b,1027809003639
eb1f84f8d2f8e92491030a45df87a4b8,1037828004367
5419fbe60361d287673bc1a61707184e,1187847074843
9fe82fcf42b2063e2f941a1f3d9fb984,1027806072678
bc12175607d1e7cb22757a09a30cd665,1027802520602
4f11eba25aefec5dcb9a5a9bcad17b10,1037825009133
0464bf2aa96c023acdbe71ed47cfc7a9,1037835019012
38848e49345289ffecd1ec72f98d7aab,1037825019693
a6de06f6568ba7e010bdc09301892325,1027807984863
ccdddb5e17cb5247331ee5f0c7b15b28,1027807992783
79f92757b71078c5763e27b3486bb3ae,1027804601934
84bc0f121c2b9a3a9896b8adb9886a28,1037835006318
deceed483d66e28c71804ed933a7a69d,1037825019650
4768f8cce2360f8fbdb83b82927ae1a8,1027802497447
ab97b32ca10106fefac99cbbac247863,1027802737885
5c1ff049db88acfe1cbf45e263b9ce2d,1027802496765
ef9eb60e80e0dc1d14c730b3b1fb1e88,1037821044117
998566e318f0624fa2031b61f63f797a,1027802497282
d6816fb46677bacc4514bf68e03da483,1037843005881
1b3c11fda0d18381ccae333cc4b0847b,2047811005064
b13f863fe5232ac4728e8fa66da285d1,1037800007211
b046928022f41cc46d3e332b2bd3fb77,1027807586586
ab9afadf8ec28553e69d3aae0366cbd1,1027808757910
f1def0a72eb0cf4f610887e32b877b7d,1037821022084
7a37e9a6581950420651ca508ec08ebc,1037843012866
1be097944dc3487c3420246cf157100c,1027802505279
475ae7269a7b9960c35a41cd1ad46c3b,1027806068971
4b831cdf6e5b3f35f6a10f1ea2dfe6db,1037816029393
f44f53654bd5acd03eb29fb718e2ec80,1037835006087
f097144acfcdb070bc2c12626b52dce3,1027807587301
70ca1dfcaa34f5d825132690047480d2,1027810301243
b34b0350aa7d417464655e67ec26f9ab,1037843002691
506d5897f0d470fe37edad006e9e483d,1027812406126
dde7fbd1f00ef4e9a1b61da7e624472a,1027808013310
0d074406193a341c832539d29371e9e3,1027804187840
afaef5398000b5b4e5d152282e7b5231,1027808757866
26e6d7b4bef5ba34321ba4571d95b3fd,1127847051287
50b681f67242ad7d3d6f7caaf80ef626,1027806074790
c24f0a9001115ee960cdcb1b8c2edd29,1027806085999
2e9ba44c6973f66adb64bb4cdf393d1f,1027801583160
05f6beabf4a3e63913270e920b462974,1027808757899
58255bea961722b2d70d667690f3b1ae,1037851003629
60166c6be72011ae4efb1461024e75a6,1027802499130
768135094c9016bb0d47bdeafad25334,1167847321861
a0141b1b11af505a93a8040997d057e9,1027809008974
1f71b87549a7590fb17db232d47f351d,1027802726544
77dbfec9c29c1b1d5c72b552a55fa144,1027802739470
aebd3a204a3a832721e668231b243654,1027801582929
3269cad4272c62e1065c51f3ad915a52,1027806078343
596fea30a548e3bccd2cb0dafae79af8,1037825009694
8b9fb0ab6d377ec6a308d31b3d947a59,1027808913142
df45ce1ca93aad3fa6b7648e26250e49,1037816037797
057b6ecded1b005affe9ff35cef8dd93,1027809003606
d8db882fb71ae50b46129b811ef20abb,1027807583990
5375fa93b04f1889c79d35d105762f96,1147847543084
cb366340f6de1bc95af3f0e95556a858,1027806070050
f077d133a4a5c2aa6a948d98b0b6cf7f,1037828005709
6dd7c938455d27977764c3a69cf986e6,1117847239839
f616bfd13aacf5026b3b4f8e4bf23bf9,1027804895030
d527cb440e8c04ab623a6d8aa3b0ffa2,1147847043717
7e4fd19c26ced0a6a8d07230b82e50ff,1027801583820
cbd1853a72909a14237ce5e29c1eaaf6,1027807992794
7caa4f26ba3251a670f8f07407c13389,1027808758229
89ebae711d31440cd15c280ecdc1fedf,1027802728018
6fb4c64d015ae697cc98c77434285d42,1027807586234
daacac664344b6c78e62cd4f124f1463,1027802496809
80c6b636d5cc99a926dfc990faff0a9d,1027807992838
5fa9f50bb19ef3c4a42c78a92677e7e0,1027810287999
7c218c877903557de7a31d4722e71e67,1037825003743
3d9d8f6412b1eef5845d3d2475490f09,1037821046273
5d40314126e2abbb3a9ee1891b806fa2,1037800018695
f22e6e3953b709ff6026b8708242d4c4,1027808757250
9441cb1857bff3062294930a9761da2a,1027810332307
07a837ce0f6e99fe381dcb8326b54cb3,1027806066034
687b96d539e056de6b8506f31ec3f2dd,1027809010041
b21be5140c4581ec06b41757bef342e9,1117847367164
1e705bd4d8f3a8492d938155c8ee7d21,1027804895150
4926a48e598247ee1dcb9f6b7923f73b,1027804607995
5b560e32227053346f011937d9f2191a,1027810347773
9b321aed9edd50335ab0bc585d6c8301,1037821022040
becd7e7b85dec44731f841c58d759ce1,1027804906700
17c3cf056ad620fc3b7a75d3456b8889,1027806063174
b6516da77f45b7c9a08f931e35074b1d,1037835020079
9f07899a9eddfc608a8f5423f245ec6f,1027807586740
0436ca37fdba2ac103aa8652abdfa896,1027809246046
37d4abedc122467a509b029115e4c0c0,1027804607577
481dbd201d21cb18dcbb6d037a47a7bb,1027812402386
749923a70043fed141b03b29f53722b2,1027808914210
6fd8aaac2ae1e06a8d78cc044b827606,1027808913219
4e6078e371a683521ab0c4b68109c0d0,1027804599085
b666534426ea68ac7efb08735c6cebcf,1027808757877
fd3ed07407bf2246d38534f3b0d1eaf4,1027806082765
78248865c39dfddcca1fc3ff10ed660a,1047841026177
68f8134c27fc9c7f7d53100a20cee69f,1037825011586
9cd17aa4f859f33c218aad42b590893b,1027806081720
40ae1848cde324408624215442723f42,1037816029547
31e98252fe7a25fd9187e98a7bd99f8b,1037825002049
37b5741f69907ff478c76c5da04c9962,1027809003617
e4f3cf8b6269e069bcefed1c242a369f,1027807584023
378e5e821f563588939e1cf10932505f,1027807585300
d0aa62ce87ff61b0259d28a24a902ec3,1037825005096
266f6270c75e3faa0588043b2011cc45,1097847218468
aaabcd3264f00be4d7be9b63813160e1,1037828002739
ceae7706c4d33e7a0e37bc9d0a2a0c93,1027802499120
3d431f8f71d193b03661950dec4ca3ea,1027804894303
e380f6142b66fe15ec7d65cec838970d,1027812404443
988a9e48dd59692c51f4d433254bbc59,1037843093991
646fca922adc08efc5b5604f397cc7b1,1037843003428
048ea276484a7974359348fda64c0e81,1037832010281
4681d77222612d71cd4b666902d824a2,1037843047450
775c7c8e165caf1b784d67f2e223a9de,1027802499295
eb74ea5c332c0d7f58f4ba9291e94d1a,1027808913230
e53e30427cb33d9059a05e81bcfc8e21,1027804187850
f0d810f80de083e4ff934018e9dd5ac4,1027802740570
805abab585f7df503767f95487853087,1037825015865
08357c6e345f9693ba76bddb514e5cdd,1027807979693
6ec6f7e1927818429baba01f5bb2637d,1027809005850
3cf792c849072df4deb9122ef2980e8c,1027804177037
48b057817702045bd7b85a9a7a58befb,1027800539470
56a8109367db467ace9d261b113ba3f4,1037816029426
a801ad338b818dd5a6215182d1391561,1027804604255
387945c1a28c715f70171b4f5b91d9aa,1037869004140
8b4807803faa9a0284b59c8947a13c30,1137847052419
2830afe345e081ce5bde29413193f9d8,1027801583204
3621f4358b920e5694c34dbec1aef22a,1027804895194
82ac98cff25ec52e6a41a0fdf860f202,1027801583589
5706d0cd76a968ada16cf5a5604fc6af,1097847015243
d1b7549445b9e59d33aa3a12f6b9df00,1027804899209
82ba68b74ed4d355fc9086dfeba34b10,1027801583006
55e7c2339e5fb591899ce3cdd464a84d,1027808758372
9830efce9de1c8ed9ea53d582ee18743,1037843044601
1c90796d7b58027f35f3b020bf917bf5,1037851014233
a5be0a2d67c3254a983fc26feb45112d,1027809003562
a3946b925703adf2b74b57e97517f398,1027801583600
e578839779f594d1f2d54f966b88bf48,1027804603672
283a5dc3b4e1e0077fa0bf923c50a1f3,1027802757608
6740edc7a11aad6056f67b034c8d73ad,1027810317590
f33c3b7d2541f696fb7ca842368eacfd,1037835036546
7ad3c1849801382efa4bb63403794367,1037828004389
a1fdb6f24819c9e200369d998143cfee,1027812401539
7100c9fa1a26558b2898602b2a1ada3d,1027808757492
03c761574c0560d3ba1fd1668d9d72f5,1027801583370
9bd4c6f451c0316a413d9c797769d795,1027807583968
ce96eb9441df00e012284f9fb3e0888a,1027801583358
956a55c463bc22a426648b47d017a3dc,1027804606246
c88b02e9020c91b25f8a7d4f9ecbf4c6,1027806080367
feaf80ad84f9e4e5af2b1ef06a188fb4,1037851005048
ed5645479264796a0605037d623e1b17,1027809003628
6d39498e1a63530163a4cf0da1b09ec7,1027809237246
fc439c7abac953fd1ca62256891201ec,1037821057230
54ee5a9a8a003af2a6b1ba73a334b970,1037843011205
6717e3072b3f561b413fc3eca0c380e2,1037828004411
47ce9046611471283601c8180b91f267,1027812406280
566c827436f1d10de40438ee13537650,1027802497898
805688feab291ae4bc812ef24255eeb6,1027806079927
05eda3260ca77de3124f1717ab177d3a,1037816037753
b93623e94940b8615495a9b0f925b4b8,1037825021453
8941b141131b9765edb57213afec4cad,1027808757646
e02bbb9f8ec9cf4a7914a47df5c0cef2,1027804187927
3e73d3580d7b9963b16d1e5a6c3d6c48,1027806074768
f654aa86af07b08bc56be944b946749d,1027810295237
aa85673ac313b7bc54c5424e7cdc7457,1027808913384
20b4bd77798f5e5568fe8c1720eaa096,1027800541735
17802ba82de7bb8be86639e79163359e,1027802497250
1e0f306bc140381ed51d86adcd9b8d38,1127847041871
9d3d3e2b72934993e56b532765d65e33,1027808758603
3715423000fed517f0ae2e2f9567e83a,1027804894260
587d89b42474779ccadafdd5d9a63bb2,1027810299021
505b224dfbb2955be850109cf8a452ed,1037800006089
a27d5d4f5417176c25a30a69dc13357c,1027810223440
990a09afbb15c86de7e9b30d57a82db6,1027802760644
7149c7ef5c5d01c79fc94209bbee531f,1027809005454
20f2a7a7c68f65a56d48763258acac37,1037800021379
cfabb38698f72a1323e39da1b23e0a65,1037816006975
50ea57508413c1d78cf425a76f388a2a,1027801583732
76713d93c1cf3ffa2908b68998b3f490,1027810332593
296a9bd240e0c3dc78b31c832fa1886a,1027804604002
5541e962265c6be0cb9dbb0851823894,1027802737819
79f0edd27c9fa95db918ec54bf1762a7,1027807582967
dda67778899e2aeef74c1d6bc46ef633,1027809249049
91b5068208d11f2e1e07ed5fabf64aea,1027801583567
a454f741c980ad43caacb8fbd7669f37,1027802738590
1693a48a6f333e1bc0fffa6ade161e7c,1027807587895
816277480f51cffde52a08068c4d2ab8,1027802497337
b75ee365c16a87beb04174f0edad7ef5,1037811024349
68f53ce4e6dc31d313c9782dc897020b,1037825007131
29aacd754db0715fb9cd3cdff47af50f,1027809210989